Review;Rating
Cet hôtel est vraiment très bien situé pour nous, car plusieurs attractions et stations de métro à quelques minutes de marche. Nous n'avons pas pris le petit déjeuner mais il y avait plusieurs cafés dans le coin. Je conseillerais vraiment de prendre un hôtel dans le supermarché et à prendre un pique-nique dans le jardin du Luxembourg, qui est pratiquement sur le pas de la porte. La chambre était bien. Le sèche-cheveux était l'un de ceux qui ne servait à apposer le mur, ainsi, emportez votre propre peut-être ! Très bon bar situé à côté de l'hôtel et il y faisait toujours bien frais originale (une pub o'prince) se situe à 30 mètres. Les lits étaient très confortables ! Et nous avions même un balcon minuscules !;4.0
L'hôtel est situé à Odéon dans le 6 e arrondissement sur la rive gauche, indiquée par le nom de l'hôtel. Il est proche des stations de métro Odéon ou Cluny la Sorbonne et à la gare du RER Luxembourg. Si vous prenez l'avion jusqu'à l'Aéroport de Paris Charles de Gaulle à Roissy il sera donc facile d'arriver à l'hôtel. Il suffit de prendre le RER depuis Roissy CDG à Luxembourg qui dure entre 35 et 45 minutes en fonction de la circulation. Cela coûte 10 € par personne (adulte) . Nous avons fait notre réservation par réservation. J'avais réservé sur hotels.com et j'ai payé 125 € la nuit.  L'hôtel est très charmant et très gentil et serviable, ils parlaient bien l'anglais quand on ne parle un peu délabré. Bien que nous n'y avons pas pris le petit déjeuner à l'hôtel il y avait un très joli salle à manger et un petit-déjeuner buffet coûte 16 € par personne.  Depuis l'hôtel il est facile d'accès pour aller à tout ce qu'il y a à voir. Métro Odéon vous offre plusieurs lignes de métro au choix mais il est aussi facile d'y aller depuis Cluny la Sorbonne et se changer seraient les bienvenues. Une façon facile de circuler en métro est pour acheter un carnet de 10 tickets ( 14). 50 EUR). Du moment que vous êtes dans une chambre à l'intérieur de la station et changer vous pourrez vous rendre où vous le souhaitez pour une entrée. Si vous prenez le métro, il y a cependant pas question de voyager de nouveau sur le même billet. Dans certains endroits du monde il faut se munir d'un créneau horaire peut-être d'une heure et on peut continuer à se sur le même billet.  Si vous préférez vous balader à pied à plusieurs endroits dans les 5 à 10 minutes. Si vous allez à la station de métro il y a aussi un plan au rez-de-chaussée qui propose les parages et indique quelle est à 5 ou 10 mn à pied. Depuis l'hôtel, on trouve facilement au Panthéon, des jardins du Luxembourg, Odéon et théâtre Saint Sulpice, église dans les 5 minutes.  Le Trianon Rive Gauche vaut vraiment les séjourner, je dirais qu'on en a pour son argent.;4.0
Ma famille (quatre personnes) a séjourné trois nuits là-bas en week-end de Pâques. Nous avions deux chambres qui étaient liés à la porte pour que les enfants, âgés de 7 et 9 du traité CE - a connu son propre espace, ce qu'ils ont adoré. Le personnel de la réception était très sympathique et alors que l'heure d'enregistrement prévue n'était pas avant 15 h 00, le suite était prête, nous avons pu prendre les clés tôt après un long voyage depuis. L'hôtel est très bien situé et tout près de la gare et d'autres stations de métro. Nous reviendrons dans cet hôtel sans hésiter.;5.0
J'ai réservé deux chambres à la dernière minute pour un petit séjour à Paris. L'hôtel est vraiment un français. Il était situé dans un endroit idéal, coffre-fort, il y a des restaurants et des boutiques, et près du métro. Nous sommes arrivés à l'hôtel avant 15 h et ils nous ont laissé prendre la chambre de bonne heure. Il y a aussi un ordinateur et d'une imprimante que vous pouvez utiliser gratuitement pour imprimer vos cartes d'embarquement. Accès gratuit à Internet sans fil était un avantage de plus. Dans l'ensemble, un séjour très agréable.;4.0
Belle vue sur la Tour Eiffel depuis notre chambre. Comme nous n'étions là le jour de mon anniversaire, le personnel, les chambres ont donné la tour-Eiffel chambre que j'avais demandé et j'ai été très surpris et avec du champagne macaron. Quel beau geste. Les petits déjeuners étaient également très agréables;4.0
L'hôtel est très bien situé, à quelques minutes de marche de beaucoup de stations aussi bien le métro et la gare de RER, ce qui rendait vous déplacer dans Paris très efficace.  Elle était trop froide et le chauffage ne fonctionnait pas et il n'y a pas de chauffage, pas même un porte-serviette chauffant. On m'a donné un chauffage mobile mais il nous a pris un certain temps pour eux de le trouver et nous donner la chambre était également pas nettoyée avec la poussière clairement sur le téléphone et table de chevet. L'accès gratuit à internet en Wi-Fi était douteuse et lents. Il y a un ordinateur en libre service dans le lobby où vous pouvez aller et j'ai dû utiliser que plusieurs fois que la connexion wi-fi était si nul.  Dans l'ensemble, je retournerais probablement dans cet hôtel à cause de son emplacement, super pour faire du tourisme.;3.0
Notre séjour au Trianon Rive Gauche l'hôtel était tout simplement parfait. Les chambres étaient petites, mais après tout c'est souvent le cas à Paris. La salle de bain, en revanche, était très spacieuse et elle était équipée de toilette luxueux. Le balcon avec vue sur Paris était très agréable.  Cet hôtel est situé dans un quartier formidable, avec de nombreux restaurants, bars et petites boutiques. L'hôtel est facilement accessible par les transports en commun. Il n'y a pas de parking privé disponible, mais un tarif raisonnable pour un parking souterrain se trouve à proximité (Ecole de Médecine) . Nous avions le petit déjeuner avec du jus d'orange fraîchement pressé, des crêpes et des omelettes, des saucisses et plus. C'était un vrai plus pour nous !  Nous avons vraiment adoré notre séjour au Trianon Rive Gauche, et nous y retournerons sans aucun doute cet hôtel à l'occasion. Vivement recommandé !;5.0
Le Trianon est un petit hôtel très bien situé. Le personnel est sympa, serviable et parle bien anglais. Notre chambre était joliment décorée et très confortable. C'était agréable d'avoir le petit-déjeuner est disponible. Les transports en commun sont très proches les uns des autres, mais on a marché jusqu'à Notre Dame, et le Musée du Louvre. Il y a beaucoup de très bons restaurants dans le quartier. Nous avons particulièrement apprécié l'Ecsitoise, qui se trouve de l'autre côté Saint Michele. Nous choisirons d'y retourner.;5.0
Nous avons choisi cet hôtel pour la Saint Valentin. L'hôtel est très joli et propre. La chambre était petite mais elle était correcte pour deux personnes. Nous avons eu la chambre superrior avec vue sur Tour Eiffel, balcon. Nous avons vraiment beaucoup apprécié parce que c'était près de tout. Notherdam a 500 m, il y avait des magasins et des restaurants. Je suis tellement contente que nous avons choisi cet hôtel pour notre séjour inoubliable à Paris. Les personnes en partie a été très agréable et aimable avec nous.;4.0
"Le meilleur atout de cet hôtel est son emplacement : tout près de Notre-Dame et Quartier Latin, où il faut se munir d'un grand nombre de cafés et de restaurants pour profiter d'un bon repas. De plus, le ""quartier Buci » est à proximité où nous avons mangé un excellent petit-déjeuner tous les matins de notre séjour. L'hôtel en lui-même n'est pas parfait, la chambre n'était pas assez grande par rapport aux autres (nous avions une amie qui séjournent dans une chambre simple et sa chambre était en fait un peu plus grandes) et le chauffage ne marchait pas et ils nous ont donné une autre.";4.0
C'est un hôtel à l'emplacement idéal de cet hôtel, il y a des tas de super cafés, restaurants, bars, et de quelques uns des sites tels que le quartier latin, Notre-Dame, l'université, et du Panthéon et à quelques minutes de marche. Il y a 2 stations de métro tout près, qui donne sur la rue Michel et Odéon. La chambre en elle-même est la taille parfaite pour deux personnes. Elles sont également pourvues d'une cuisine française classique. L'hôtel est propre, le personnel est sympa, et on a une ambiance intime de l'hôtel. Nous reviendrons sans doute dans cet hôtel sans hésiter si nous devions revenir à visiter la région. Profitez-en bien !;5.0
Nous avons choisi l'hôtel Trianon parce qu'il nous avait proposé chambres communicantes. . Et celui-ci était le meilleur des hôtels. . . Situé dans un très vieil immeuble, très mal entretenu, il a perdu ses charmes probablement dans les années 1970 of last century. . . Le personnel n'a été grossier ni serviable. . ... C'est tout simplement n'était rien. Un autre grand atout, c'est son emplacement. En face de la Sorbonne, et tout près des stations de métro. . .;3.0
L'emplacement de l'hôtel n'est pas tape-à- l'œil. Prenez un coffre et propre avec tailles parisiennes. Le petit déjeuner est excellent. Le personnel est accueillant et toujours prêt à vous aider. C'était un vrai vous aider à réserver vos visites et organiser une navette vers l'aéroport et à l'itinéraire. Nous avons été à Paris 2 fois et nous avons séjourné dans cet hôtel deux fois. Il se trouve à environ 100 marches de la porte Boulevard Saint Michel -. Situé en face du boulevard se trouve l'entrée de la Sorbonne, ainsi que de trois bars qui servent le petit déjeuner, le déjeuner et le dîner. Vous pouvez marcher sur le boulevard jusqu'à la Seine en 30 minutes et Notre Dame est juste un peu plus loin sur la Seine. À moins de deux pâtés de maisons de l'hôtel sont : les jardins du Luxembourg, la Partheon, Dalloyau (Sweet Shop), restaurant Cremerie Polidor. Il y a un coffre-fort et propre pour une nuit en chemin jusqu'au café pour le dîner. Sur la promenade, nous avons souvent fait des étudiants de la Sorbonne qui veulent discuter, ils pourront pratiquer leur anglais. Beaucoup de glace creame boutiques le long de la rue de l'hôtel. Nous avons apprécié nos deux séjours à Paris.;4.0
Après avoir passé une catastrophe panne de courant sur l'Eurostar mais je suis quand même parti en carafe à Paris et j'ai dû trouver un hôtel pour la nuit. C'est facile ? Non, Paris n'était pas mal, car cette question se poursuivait toute la journée il y avait très peu de chambres disponibles si on n'avait pas envie de dépenser 800 € la nuit. J'ai réservé une nuit à l'hôtel des deux continents, au moment de l'arrivée mais on m'a répondu que je n'avais pas de chambre - fantastique ! Ils m'ont donné un taxi et m'a fait descendre devant l'hôtel. Le monsieur qui se trouvait à la réception était très serviable et à peine avait-il m'a dit que je n'aurais pas séjourné dans la chambre n°1 (on ne nous avait pas dit hôtels n'avaient une chambre 1 ! ), J'ai eu l'impression qu'il était sans aucun doute le dernier étage de l'hôtel. C'était juste derrière le mur de la réception, les couloirs avaient un distributeur de boissons, la salle pour les bagages et le personnel de la cuisine, on a donc l'impression de ce que ça allait être bien. En fait la chambre en elle-même était propre, il n'a rien d'extraordinaire, mais c'était un lit pour la nuit et j'ai été très contente.  Le quartier a que quelques bars et restaurants, j'aime bien par grattage pour se faire servir à 1. Il y a un M&S juste à côté et un Monoprix. J'ai réussi à récupérer.  Cet hôtel ne serait pas mon premier choix, mais je suis sûr que si on avait une chambre « Normal », puis la chambre elle offre des équipements corrects. J'ai séjourné dans cet hôtel pour un prix si peu de temps et il n'y avait pas vraiment beaucoup d'accueil, qui, comme j'ai déjà dit étaient très serviables.;3.0
